# LTP summary: `/root/oskernel2026-orays/target/ltp-full-sweep-blacklist-2026-05-29/raw/rv-iter004.log`

- PASS LTP CASE: 593
- FAIL LTP CASE: 1740
- Internal TFAIL/TBROK/TCONF: 3838 ({'TCONF': 1339, 'TBROK': 521, 'TFAIL': 1978})
- timeout matches: 31
- ENOSYS/not implemented matches: 626
- panic/trap matches: 0

## Suite summaries
- ltp-musl: 590 passed, 1740 failed

## Case matrix
| Case | Arch | Libc | Group | Status | Code | Runtime ms | Free frames before | Free frames after cleanup | Free frames delta | TFAIL | TBROK | TCONF | timeout | ENOSYS | panic/trap |
| --- | --- | --- | --- | --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| abort01 | rv | glibc | ltp-glibc | PASS | 0 | 2184 | 75494 | 75473 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| abort01 | rv | musl | ltp-musl | PASS | 0 | 1278 | 250728 | 250707 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| abs01 | rv | glibc | ltp-glibc | PASS | 0 | 1790 | 75473 | 75466 | -7 | 0 | 0 | 0 | 0 | 0 | 0 |
| abs01 | rv | musl | ltp-musl | PASS | 0 | 1104 | 250707 | 250700 | -7 | 0 | 0 | 0 | 0 | 0 | 0 |
| accept01 | rv | glibc | ltp-glibc | PASS | 0 | 2193 | 75466 | 75452 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| accept01 | rv | musl | ltp-musl | PASS | 0 | 1461 | 250700 | 250686 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| accept02 | rv | glibc | ltp-glibc | UNKNOWN |  |  | 75452 |  |  | 0 | 0 | 0 | 0 | 0 | 0 |
| accept02 | rv | musl | ltp-musl | PASS | 0 | 1227 | 250686 | 250672 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| accept03 | rv | musl | ltp-musl | PASS | 0 | 1341 | 250672 | 250658 | -14 | 0 | 0 | 16 | 0 | 16 | 0 |
| accept4_01 | rv | musl | ltp-musl | PASS | 0 | 1181 | 250658 | 250630 | -28 | 0 | 0 | 1 | 0 | 0 | 0 |
| access01 | rv | musl | ltp-musl | PASS | 0 | 4623 | 250630 | 249909 | -721 | 0 | 0 | 0 | 0 | 0 | 0 |
| access02 | rv | musl | ltp-musl | PASS | 0 | 3283 | 249909 | 249811 | -98 | 0 | 0 | 0 | 0 | 0 | 0 |
| access03 | rv | musl | ltp-musl | PASS | 0 | 1467 | 249811 | 249769 | -42 | 0 | 0 | 0 | 0 | 0 | 0 |
| access04 | rv | musl | ltp-musl | FAIL | 2 | 1086 | 249769 | 249762 | -7 | 0 | 1 | 0 | 0 | 0 | 0 |
| acct01 | rv | musl | ltp-musl | FAIL | 2 | 1092 | 249762 | 249755 | -7 | 0 | 1 | 0 | 0 | 0 | 0 |
| acct02 | rv | musl | ltp-musl | FAIL | 2 | 864 | 249755 | 249748 | -7 | 0 | 1 | 0 | 0 | 0 | 0 |
| acct02_helper | rv | musl | ltp-musl | FAIL | 128 | 1876 | 249748 | 249741 | -7 | 0 | 0 | 0 | 0 | 0 | 0 |
| acl1 | rv | musl | ltp-musl | FAIL | 32 | 835 | 249741 | 249734 | -7 | 0 | 0 | 0 | 0 | 0 | 0 |
| add_ipv6addr | rv | musl | ltp-musl | FAIL | 32 | 2192 | 249734 | 249707 | -27 | 0 | 0 | 1 | 0 | 0 | 0 |
| add_key01 | rv | musl | ltp-musl | FAIL | 32 | 1176 | 249707 | 249693 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| add_key02 | rv | musl | ltp-musl | FAIL | 32 | 1381 | 249693 | 249679 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| add_key03 | rv | musl | ltp-musl | FAIL | 32 | 1168 | 249679 | 249665 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| add_key04 | rv | musl | ltp-musl | FAIL | 32 | 1132 | 249665 | 249651 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| add_key05 | rv | musl | ltp-musl | FAIL | 32 | 1143 | 249651 | 249644 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| adjtimex01 | rv | musl | ltp-musl | PASS | 0 | 1119 | 249644 | 249630 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| adjtimex02 | rv | musl | ltp-musl | PASS | 0 | 1181 | 249630 | 249609 | -21 | 0 | 0 | 1 | 0 | 0 | 0 |
| adjtimex03 | rv | musl | ltp-musl | PASS | 0 | 1153 | 249609 | 249595 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| af_alg01 | rv | musl | ltp-musl | FAIL | 32 | 1160 | 249595 | 249581 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg02 | rv | musl | ltp-musl | FAIL | 32 | 1243 | 249581 | 249567 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg03 | rv | musl | ltp-musl | FAIL | 32 | 1456 | 249567 | 249553 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg04 | rv | musl | ltp-musl | FAIL | 32 | 1285 | 249553 | 249539 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg05 | rv | musl | ltp-musl | FAIL | 32 | 1404 | 249539 | 249525 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg06 | rv | musl | ltp-musl | FAIL | 32 | 1255 | 249525 | 249511 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| af_alg07 | rv | musl | ltp-musl | FAIL | 32 | 1309 | 249511 | 249504 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| aio-stress | rv | musl | ltp-musl | FAIL | 32 | 1227 | 249504 | 249497 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| aio01 | rv | musl | ltp-musl | FAIL | 32 | 1166 | 249497 | 249490 | -7 | 0 | 0 | 2 | 0 | 0 | 0 |
| aio02 | rv | musl | ltp-musl | FAIL | 32 | 1139 | 249490 | 249483 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| aiocp | rv | musl | ltp-musl | FAIL | 32 | 1248 | 249483 | 249476 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| aiodio_append | rv | musl | ltp-musl | FAIL | 32 | 1174 | 249476 | 249469 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| aiodio_sparse | rv | musl | ltp-musl | FAIL | 32 | 1059 | 249469 | 249462 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| alarm02 | rv | musl | ltp-musl | PASS | 0 | 1351 | 249462 | 249448 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| alarm03 | rv | musl | ltp-musl | PASS | 0 | 3008 | 249448 | 249427 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| alarm05 | rv | musl | ltp-musl | PASS | 0 | 5131 | 249427 | 241221 | -8206 | 0 | 0 | 0 | 0 | 0 | 0 |
| alarm06 | rv | musl | ltp-musl | PASS | 0 | 4325 | 241221 | 241207 | -14 | 0 | 0 | 0 | 0 | 0 | 0 |
| alarm07 | rv | musl | ltp-musl | PASS | 0 | 4310 | 241207 | 241186 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| arch_prctl01 | rv | musl | ltp-musl | FAIL | 32 | 1326 | 241186 | 241179 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| asapi_01 | rv | musl | ltp-musl | FAIL | 3 | 1564 | 241179 | 241172 | -7 | 1 | 2 | 0 | 0 | 0 | 0 |
| asapi_02 | rv | musl | ltp-musl | FAIL | 32 | 1165 | 241172 | 241158 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| asapi_03 | rv | musl | ltp-musl | FAIL | 32 | 1102 | 241158 | 241151 | -7 | 0 | 0 | 2 | 0 | 0 | 0 |
| aslr01 | rv | musl | ltp-musl | FAIL | 2 | 1390 | 241151 | 241144 | -7 | 0 | 1 | 0 | 0 | 0 | 0 |
| atof01 | rv | musl | ltp-musl | FAIL | 1 | 1285 | 241144 | 241137 | -7 | 4 | 0 | 0 | 0 | 0 | 0 |
| autogroup01 | rv | musl | ltp-musl | FAIL | 32 | 1244 | 241137 | 241123 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bind01 | rv | musl | ltp-musl | FAIL | 1 | 1195 | 241123 | 241109 | -14 | 3 | 0 | 0 | 0 | 0 | 0 |
| bind02 | rv | musl | ltp-musl | FAIL | 1 | 1370 | 241109 | 241095 | -14 | 1 | 0 | 0 | 0 | 0 | 0 |
| bind03 | rv | musl | ltp-musl | FAIL | 2 | 1338 | 241095 | 241081 | -14 | 0 | 1 | 0 | 0 | 0 | 0 |
| bind04 | rv | musl | ltp-musl | FAIL | 33 | 1409 | 241081 | 241067 | -14 | 1 | 0 | 1 | 0 | 0 | 0 |
| bind05 | rv | musl | ltp-musl | FAIL | 1 | 1121 | 241067 | 241053 | -14 | 2 | 0 | 1 | 0 | 0 | 0 |
| bind06 | rv | musl | ltp-musl | FAIL | 2 | 1269 | 241053 | 241046 | -7 | 0 | 1 | 0 | 0 | 0 | 0 |
| block_dev | rv | musl | ltp-musl | FAIL | 32 | 1290 | 241046 | 241039 | -7 | 0 | 0 | 2 | 0 | 0 | 0 |
| bpf_map01 | rv | musl | ltp-musl | FAIL | 32 | 1302 | 241039 | 241025 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog01 | rv | musl | ltp-musl | FAIL | 32 | 1210 | 241025 | 241011 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog02 | rv | musl | ltp-musl | FAIL | 32 | 1440 | 241011 | 240997 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog03 | rv | musl | ltp-musl | FAIL | 32 | 1297 | 240997 | 240983 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog04 | rv | musl | ltp-musl | FAIL | 32 | 1634 | 240983 | 240969 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog05 | rv | musl | ltp-musl | FAIL | 32 | 1805 | 240969 | 240955 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog06 | rv | musl | ltp-musl | FAIL | 32 | 2155 | 240955 | 240941 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| bpf_prog07 | rv | musl | ltp-musl | FAIL | 32 | 2061 | 240941 | 240927 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| brk01 | rv | musl | ltp-musl | PASS | 0 | 1826 | 240927 | 240906 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| brk02 | rv | musl | ltp-musl | PASS | 0 | 1673 | 240906 | 240885 | -21 | 0 | 0 | 0 | 0 | 0 | 0 |
| cacheflush01 | rv | musl | ltp-musl | FAIL | 32 | 1104 | 240885 | 240878 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| can_bcm01 | rv | musl | ltp-musl | FAIL | 32 | 1466 | 240878 | 240871 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| can_filter | rv | musl | ltp-musl | FAIL | 32 | 1348 | 240871 | 240864 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| can_rcv_own_msgs | rv | musl | ltp-musl | FAIL | 32 | 1658 | 240864 | 240857 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| cap_bounds_r | rv | musl | ltp-musl | FAIL | 32 | 1181 | 240857 | 240850 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| cap_bounds_rw | rv | musl | ltp-musl | FAIL | 32 | 1350 | 240850 | 240843 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| cap_bset_inh_bounds | rv | musl | ltp-musl | FAIL | 32 | 1251 | 240843 | 240836 | -7 | 0 | 0 | 1 | 0 | 0 | 0 |
| capget01 | rv | musl | ltp-musl | FAIL | 32 | 1144 | 240836 | 240822 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| capget02 | rv | musl | ltp-musl | FAIL | 32 | 1212 | 240822 | 240808 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| capset01 | rv | musl | ltp-musl | FAIL | 32 | 1582 | 240808 | 240794 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| capset02 | rv | musl | ltp-musl | FAIL | 32 | 2862 | 240794 | 240780 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| capset03 | rv | musl | ltp-musl | FAIL | 32 | 1319 | 240780 | 240766 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
| capset04 | rv | musl | ltp-musl | FAIL | 32 | 1458 | 240766 | 240752 | -14 | 0 | 0 | 1 | 0 | 0 | 0 |
